event_id,compound,n_laps,observed_slope,predicted_slope
2022_3_R,HARD,5,0.043693710996401576,0.00527195306494832
2022_3_R,HARD,18,0.011498961362691877,0.00527195306494832
2022_3_R,HARD,13,0.046583364910953516,0.00527195306494832
2022_3_R,HARD,19,0.024960108037162605,0.00527195306494832
2022_3_R,HARD,11,-0.0039034482758610553,0.00527195306494832
2022_3_R,HARD,21,0.008912028346102864,0.00527195306494832
2022_3_R,HARD,14,0.0554195323617285,0.00527195306494832
2022_3_R,HARD,18,0.027119602226617984,0.00527195306494832
2022_3_R,HARD,12,0.028540418315429503,0.00527195306494832
2022_3_R,HARD,9,-0.06412011494253181,0.00527195306494832
2022_3_R,HARD,4,-0.011600519405570085,0.00527195306494832
2022_3_R,MEDIUM,4,0.19812880978865177,0.02412455342710018
2022_3_R,MEDIUM,9,0.0015220619282229548,0.02412455342710018
2022_3_R,MEDIUM,15,0.09920369458128188,0.02412455342710018
2022_3_R,MEDIUM,6,0.010421141888073759,0.02412455342710018
2022_3_R,MEDIUM,9,0.17346321839080517,0.02412455342710018
2022_3_R,MEDIUM,4,0.2781965517241388,0.02412455342710018
2022_3_R,MEDIUM,6,0.043839408866991954,0.02412455342710018
2022_4_R,MEDIUM,27,-0.004574671630368409,0.5447825789451599
2022_4_R,MEDIUM,31,0.004442977475134177,0.5447825789451599
2022_4_R,MEDIUM,11,0.078744897959182,0.5447825789451599
2022_4_R,MEDIUM,30,0.02189515170081973,0.5447825789451599
2022_4_R,MEDIUM,23,0.014117508740827667,0.5447825789451599
2022_4_R,MEDIUM,35,0.02774493667928401,0.5447825789451599
2022_4_R,MEDIUM,11,0.04036469917308013,0.5447825789451599
2022_4_R,MEDIUM,20,0.02302213323399697,0.5447825789451599
2022_4_R,MEDIUM,36,0.02805080049958837,0.5447825789451599
2022_4_R,MEDIUM,28,0.04325468177207604,0.5447825789451599
2022_4_R,MEDIUM,28,0.0031192700653793577,0.5447825789451599
2022_4_R,MEDIUM,19,0.0542262911251743,0.5447825789451599
2022_4_R,MEDIUM,33,0.02355389379428063,0.5447825789451599
2022_4_R,MEDIUM,19,0.043019510538743394,0.5447825789451599
2022_4_R,SOFT,6,0.08908095238095357,0.48369917273521423
2022_4_R,SOFT,8,0.1701659863945631,0.48369917273521423
2022_4_R,SOFT,6,0.2001497023809514,0.48369917273521423
2022_4_R,HARD,22,-0.00023561748206078385,0.4215511083602905
2022_6_R,MEDIUM,11,0.2589095371669021,0.0046959491446614265
2022_6_R,MEDIUM,6,0.13224285714285777,0.0046959491446614265
2022_6_R,MEDIUM,14,0.07856145117468705,0.0046959491446614265
2022_6_R,MEDIUM,15,0.07969285714286016,0.0046959491446614265
2022_6_R,MEDIUM,26,0.11605844963911796,0.0046959491446614265
2022_6_R,MEDIUM,6,0.12615209125475205,0.0046959491446614265
2022_6_R,MEDIUM,19,0.07713010359536962,0.0046959491446614265
2022_6_R,MEDIUM,8,0.2031050724637662,0.0046959491446614265
2022_6_R,MEDIUM,23,0.18268364691753378,0.0046959491446614265
2022_6_R,MEDIUM,30,0.12752465857359815,0.0046959491446614265
2022_6_R,MEDIUM,17,0.050009980039920986,0.0046959491446614265
2022_6_R,MEDIUM,15,0.09715356489945112,0.0046959491446614265
2022_6_R,MEDIUM,11,0.11438056112224687,0.0046959491446614265
2022_6_R,MEDIUM,10,0.07127272727272443,0.0046959491446614265
2022_6_R,MEDIUM,15,0.11987857142857247,0.0046959491446614265
2022_6_R,MEDIUM,20,0.12484106881915072,0.0046959491446614265
2022_6_R,MEDIUM,11,0.0819516129032221,0.0046959491446614265
2022_6_R,MEDIUM,12,0.08386765448728617,0.0046959491446614265
2022_6_R,MEDIUM,6,0.09674285714285373,0.0046959491446614265
2022_6_R,MEDIUM,10,0.08548121034651247,0.0046959491446614265
2022_6_R,MEDIUM,15,0.08332554671968516,0.0046959491446614265
2022_6_R,MEDIUM,17,0.12186934890763694,0.0046959491446614265
2022_6_R,MEDIUM,15,0.059959240389069274,0.0046959491446614265
2022_6_R,MEDIUM,5,0.1775923076923075,0.0046959491446614265
2022_6_R,SOFT,16,0.15974023769100204,0.006643299944698811
2022_6_R,SOFT,18,0.035986608414851066,0.006643299944698811
2022_6_R,SOFT,10,0.2553818181818187,0.006643299944698811
2022_6_R,SOFT,7,0.09993041237113164,0.006643299944698811
2022_6_R,SOFT,13,0.12427099784637363,0.006643299944698811
2022_6_R,SOFT,4,0.04700000000000139,0.006643299944698811
2022_6_R,SOFT,10,0.15248262732032275,0.006643299944698811
2022_6_R,SOFT,8,0.3560191925876907,0.006643299944698811
2022_6_R,SOFT,20,0.07421591184306045,0.006643299944698811
2022_6_R,SOFT,9,0.35972222222222117,0.006643299944698811
2022_6_R,SOFT,16,0.12340077821011955,0.006643299944698811
2022_6_R,SOFT,4,0.24510000000000365,0.006643299944698811
2022_6_R,SOFT,7,0.1942857142857118,0.006643299944698811
2022_6_R,SOFT,14,0.09786984201839438,0.006643299944698811
2022_6_R,SOFT,11,0.3106381909547753,0.006643299944698811
2022_6_R,SOFT,4,0.15091428571429596,0.006643299944698811
2022_6_R,SOFT,15,0.1453357142857143,0.006643299944698811
2022_6_R,SOFT,12,0.2364015009380848,0.006643299944698811
2022_6_R,SOFT,4,0.02650000000000591,0.006643299944698811
2022_6_R,SOFT,9,0.1748910256410233,0.006643299944698811
2022_6_R,SOFT,5,0.07652702702703096,0.006643299944698811
2022_6_R,SOFT,13,0.14349095840867818,0.006643299944698811
2022_6_R,SOFT,6,0.1682966101694885,0.006643299944698811
2022_6_R,SOFT,10,0.4023180987202933,0.006643299944698811
2022_6_R,SOFT,11,0.18613970969414226,0.006643299944698811
2022_6_R,SOFT,4,-0.22760000000000077,0.006643299944698811
2022_6_R,SOFT,7,0.24682142857142972,0.006643299944698811
2022_6_R,SOFT,16,0.10237841191066624,0.006643299944698811
2022_6_R,SOFT,8,0.12482142857142701,0.006643299944698811
2022_6_R,SOFT,11,0.13054137447405056,0.006643299944698811
2022_6_R,SOFT,10,0.1495112781954883,0.006643299944698811
2022_6_R,SOFT,9,0.040875000000000015,0.006643299944698811
2022_6_R,SOFT,17,0.061333707360862987,0.006643299944698811
2022_6_R,HARD,27,0.1588941465594305,0.0034962925128638744
2022_8_R,HARD,9,0.04008970588235474,0.019425470381975174
2022_8_R,HARD,13,0.027966292733147494,0.019425470381975174
2022_8_R,HARD,23,0.005405166596493106,0.019425470381975174
2022_8_R,HARD,19,0.018208326978468494,0.019425470381975174
2022_8_R,HARD,23,0.037680083642877,0.019425470381975174
2022_8_R,HARD,10,-0.06143697478991819,0.019425470381975174
2022_8_R,HARD,13,0.14566947860225038,0.019425470381975174
2022_8_R,HARD,22,0.03998354002316741,0.019425470381975174
2022_8_R,HARD,8,0.029079756226809618,0.019425470381975174
2022_8_R,HARD,8,0.12681302521008372,0.019425470381975174
2022_8_R,HARD,18,0.024957602304379455,0.019425470381975174
2022_8_R,HARD,11,0.05425659118609255,0.019425470381975174
2022_8_R,HARD,14,0.06025709490643534,0.019425470381975174
2022_8_R,HARD,14,0.1062825662907607,0.019425470381975174
2022_8_R,HARD,14,0.1234470653576617,0.019425470381975174
2022_8_R,HARD,10,0.03715513047324283,0.019425470381975174
2022_8_R,HARD,21,0.03300683495790184,0.019425470381975174
2022_8_R,HARD,14,0.08791247575953692,0.019425470381975174
2022_8_R,HARD,15,0.024621079531524138,0.019425470381975174
2022_8_R,HARD,11,0.08439879573876953,0.019425470381975174
2022_8_R,HARD,14,0.08650737064359637,0.019425470381975174
2022_8_R,HARD,21,0.024623947962057597,0.019425470381975174
2022_8_R,HARD,6,0.18113578889499948,0.019425470381975174
2022_8_R,MEDIUM,5,0.09256302521008151,0.052869848906993866
2022_8_R,MEDIUM,14,-0.018025713903061125,0.052869848906993866
2022_8_R,MEDIUM,8,0.12851581549525515,0.052869848906993866
2022_8_R,MEDIUM,5,0.16290588235293285,0.052869848906993866
2022_8_R,MEDIUM,11,0.27952004785083634,0.052869848906993866
2022_8_R,MEDIUM,15,0.11772731092437067,0.052869848906993866
2022_8_R,MEDIUM,9,0.1117506936736933,0.052869848906993866
2022_8_R,MEDIUM,11,0.05892882142103856,0.052869848906993866
2022_8_R,MEDIUM,5,0.027105882352937875,0.052869848906993866
2022_8_R,MEDIUM,5,0.1412058823529336,0.052869848906993866
2022_8_R,MEDIUM,9,0.20315486194477897,0.052869848906993866
2022_8_R,SOFT,7,0.05287369057212865,0.05635620653629303
2022_9_R,MEDIUM,5,0.3076522911051205,0.1585322618484497
2022_9_R,MEDIUM,11,0.12551840028376235,0.1585322618484497
2022_9_R,MEDIUM,10,0.12416709956709689,0.1585322618484497
2022_9_R,MEDIUM,5,0.03957351407716061,0.1585322618484497
2022_9_R,MEDIUM,5,0.08374285714285036,0.1585322618484497
2022_9_R,MEDIUM,9,0.059385610766046766,0.1585322618484497
2022_9_R,MEDIUM,9,-0.022936853002068554,0.1585322618484497
2022_9_R,MEDIUM,11,0.030928700244751656,0.1585322618484497
2022_9_R,MEDIUM,6,0.13240000000000238,0.1585322618484497
2022_9_R,MEDIUM,7,-0.1566785714285694,0.1585322618484497
2022_9_R,HARD,20,0.04512657246252131,0.13103237748146057
2022_9_R,HARD,6,0.022485714285714033,0.13103237748146057
2022_9_R,HARD,17,0.04932798833819204,0.13103237748146057
2022_9_R,HARD,22,0.03928740824392937,0.13103237748146057
2022_9_R,HARD,22,0.08379338035187167,0.13103237748146057
2022_9_R,HARD,7,-0.022947868663591775,0.13103237748146057
2022_9_R,HARD,23,0.05065294238420904,0.13103237748146057
2022_9_R,HARD,12,0.03451676171929292,0.13103237748146057
2022_9_R,HARD,14,0.056078797242691034,0.13103237748146057
2022_9_R,HARD,19,0.056358275162167314,0.13103237748146057
2022_9_R,HARD,29,0.07985856817530483,0.13103237748146057
2022_9_R,HARD,27,0.04202258852259006,0.13103237748146057
2022_9_R,HARD,10,0.05163841807909167,0.13103237748146057
2022_9_R,HARD,10,0.10472531328320989,0.13103237748146057
2022_9_R,HARD,24,0.01553372670807468,0.13103237748146057
2022_9_R,HARD,13,0.024589731013471675,0.13103237748146057
2022_9_R,HARD,21,0.05690543840941224,0.13103237748146057
2022_9_R,HARD,24,0.03260218958611465,0.13103237748146057
2022_9_R,HARD,7,0.05521428571428766,0.13103237748146057
2022_9_R,HARD,23,0.055363936419032006,0.13103237748146057
2022_9_R,HARD,17,0.011102292768959158,0.13103237748146057
2022_9_R,HARD,6,0.07342694805194803,0.13103237748146057
2022_9_R,HARD,16,0.04135845516241488,0.13103237748146057
2023_10_R,MEDIUM,10,0.031200174825174426,0.11199438571929932
2023_10_R,MEDIUM,21,0.008669330669330988,0.11199438571929932
2023_10_R,MEDIUM,15,0.008522620155938377,0.11199438571929932
2023_10_R,MEDIUM,23,0.025070234113711013,0.11199438571929932
2023_10_R,MEDIUM,12,0.05253496503495831,0.11199438571929932
2023_10_R,MEDIUM,11,-0.005507995588639916,0.11199438571929932
2023_10_R,MEDIUM,21,0.05099590491550433,0.11199438571929932
2023_10_R,MEDIUM,8,0.02807654661814292,0.11199438571929932
2023_10_R,MEDIUM,11,0.06354910065059316,0.11199438571929932
2023_10_R,MEDIUM,6,0.027347252747255676,0.11199438571929932
2023_10_R,MEDIUM,9,0.02216153846153532,0.11199438571929932
2023_10_R,MEDIUM,11,0.04846459034352868,0.11199438571929932
2023_10_R,MEDIUM,11,0.06345460776846829,0.11199438571929932
2023_10_R,MEDIUM,27,0.03200976800976492,0.11199438571929932
2023_10_R,MEDIUM,9,0.0032192071731969255,0.11199438571929932
2023_10_R,SOFT,5,0.04663296703296624,0.09198491275310516
2023_10_R,SOFT,10,0.07142517482517792,0.09198491275310516
2023_10_R,SOFT,4,0.008761538461537299,0.09198491275310516
2023_10_R,SOFT,7,0.048135165463826346,0.09198491275310516
2023_10_R,SOFT,10,0.07187365967365852,0.09198491275310516
2023_10_R,SOFT,5,0.10946153846154516,0.09198491275310516
2023_10_R,SOFT,14,0.14068131868131975,0.09198491275310516
2023_10_R,HARD,14,0.034202127450013504,0.05201015993952751
2023_10_R,HARD,8,0.03280570211977705,0.05201015993952751
2023_10_R,HARD,12,0.107652694610782,0.05201015993952751
2023_10_R,HARD,15,0.07536510989010865,0.05201015993952751
2023_10_R,HARD,6,0.14460439560439034,0.05201015993952751
2023_11_R,HARD,19,0.06288573647998782,1.3858053762305644e-06
2023_11_R,HARD,32,0.033793511845475695,1.3858053762305644e-06
2023_11_R,HARD,16,0.056117433414044994,1.3858053762305644e-06
2023_11_R,HARD,22,0.0684078802553358,1.3858053762305644e-06
2023_11_R,HARD,16,0.0731136240119746,1.3858053762305644e-06
2023_11_R,HARD,28,0.04875185535148091,1.3858053762305644e-06
2023_11_R,HARD,23,0.07977394251444736,1.3858053762305644e-06
2023_11_R,HARD,7,0.0547152255639105,1.3858053762305644e-06
2023_11_R,HARD,25,0.10892707485415859,1.3858053762305644e-06
2023_11_R,HARD,8,0.05911764705882345,1.3858053762305644e-06
2023_11_R,HARD,18,0.07529109529595873,1.3858053762305644e-06
2023_11_R,HARD,24,0.09200439560439887,1.3858053762305644e-06
2023_11_R,HARD,9,0.010307142857144437,1.3858053762305644e-06
2023_11_R,HARD,19,0.10133531147168927,1.3858053762305644e-06
2023_11_R,HARD,4,0.2157428571428603,1.3858053762305644e-06
2023_11_R,HARD,14,0.03838753799392437,1.3858053762305644e-06
2023_11_R,HARD,23,0.05642187071066791,1.3858053762305644e-06
2023_11_R,HARD,22,0.09331868315010954,1.3858053762305644e-06
2023_11_R,HARD,4,0.0553714285714326,1.3858053762305644e-06
2023_11_R,HARD,16,0.06134208972845502,1.3858053762305644e-06
2023_11_R,HARD,19,0.07824459743736645,1.3858053762305644e-06
2023_11_R,HARD,26,0.03965707417013039,1.3858053762305644e-06
2023_11_R,HARD,19,0.08370876846449728,1.3858053762305644e-06
2023_11_R,HARD,24,0.0488735466789454,1.3858053762305644e-06
2023_11_R,HARD,13,0.12452968866923084,1.3858053762305644e-06
2023_11_R,HARD,20,0.05109455044296093,1.3858053762305644e-06
2023_11_R,MEDIUM,12,0.018119131308058815,8.061449079832528e-06
2023_11_R,MEDIUM,4,0.25284285714285754,8.061449079832528e-06
2023_11_R,MEDIUM,12,0.0400135868504249,8.061449079832528e-06
2023_11_R,MEDIUM,8,0.13166666666666765,8.061449079832528e-06
2023_11_R,MEDIUM,7,0.0530714285714244,8.061449079832528e-06
2023_11_R,MEDIUM,17,0.0785399378294361,8.061449079832528e-06
2023_11_R,MEDIUM,9,0.03220952380951909,8.061449079832528e-06
2023_11_R,MEDIUM,19,0.0790220384808853,8.061449079832528e-06
2023_11_R,MEDIUM,10,0.06193073593073902,8.061449079832528e-06
2023_11_R,MEDIUM,21,0.0930074578579936,8.061449079832528e-06
2023_11_R,MEDIUM,4,-0.14495714285714195,8.061449079832528e-06
2023_11_R,MEDIUM,32,0.04487700090607115,8.061449079832528e-06
2023_11_R,MEDIUM,11,0.07013500373971462,8.061449079832528e-06
2023_11_R,MEDIUM,13,0.07290626929643193,8.061449079832528e-06
2023_11_R,MEDIUM,14,0.02514932412719908,8.061449079832528e-06
2023_11_R,MEDIUM,19,0.01925864661654078,8.061449079832528e-06
2023_11_R,MEDIUM,13,0.04981978750761285,8.061449079832528e-06
2023_11_R,SOFT,6,0.07148571428571183,9.447230695514008e-06
2023_14_R,MEDIUM,10,0.1932270944741538,0.00011013451148755848
2023_14_R,MEDIUM,11,0.048005882352941245,0.00011013451148755848
2023_14_R,MEDIUM,15,0.09433711676690665,0.00011013451148755848
2023_14_R,MEDIUM,12,-0.009315096668038033,0.00011013451148755848
2023_14_R,MEDIUM,14,0.04025858505564324,0.00011013451148755848
2023_14_R,MEDIUM,10,0.03177860962566999,0.00011013451148755848
2023_14_R,MEDIUM,12,0.0582383913278109,0.00011013451148755848
2023_14_R,MEDIUM,19,0.04338658410732717,0.00011013451148755848
2023_14_R,MEDIUM,4,0.09980588235294052,0.00011013451148755848
2023_14_R,MEDIUM,7,0.2649915966386533,0.00011013451148755848
2023_14_R,MEDIUM,8,0.07147969187675093,0.00011013451148755848
2023_14_R,MEDIUM,6,0.11634873949579956,0.00011013451148755848
2023_14_R,MEDIUM,14,0.1464174208144766,0.00011013451148755848
2023_14_R,MEDIUM,12,0.1333909407500418,0.00011013451148755848
2023_14_R,MEDIUM,5,-0.019052645474707072,0.00011013451148755848
2023_14_R,MEDIUM,14,0.04853884938590902,0.00011013451148755848
2023_14_R,HARD,32,0.07142852445654757,2.258944914501626e-05
2023_14_R,HARD,22,0.03858529183868862,2.258944914501626e-05
2023_14_R,HARD,9,0.11334857103219058,2.258944914501626e-05
2023_14_R,HARD,4,0.04230588235293939,2.258944914501626e-05
2023_14_R,HARD,4,0.0896848007764067,2.258944914501626e-05
2023_14_R,HARD,5,0.1253924495171223,2.258944914501626e-05
2023_14_R,HARD,14,0.08609934719257405,2.258944914501626e-05
2023_14_R,HARD,5,0.3425058823529367,2.258944914501626e-05
2023_14_R,HARD,6,0.06539159663865249,2.258944914501626e-05
2023_14_R,HARD,6,0.07142765073352904,2.258944914501626e-05
2023_14_R,HARD,30,0.07006628279788002,2.258944914501626e-05
2023_14_R,HARD,28,0.10299532090936633,2.258944914501626e-05
2023_14_R,HARD,24,0.08111853548266147,2.258944914501626e-05
2023_14_R,HARD,22,0.07581196361827976,2.258944914501626e-05
2023_14_R,HARD,24,0.07858891233152779,2.258944914501626e-05
2023_15_R,MEDIUM,7,0.06384836065574136,0.004498397000133991
2023_15_R,MEDIUM,11,0.050280178837551266,0.004498397000133991
2023_15_R,MEDIUM,6,-0.11988735362998726,0.004498397000133991
2023_15_R,MEDIUM,6,0.018684074941455044,0.004498397000133991
2023_15_R,MEDIUM,9,0.1039316939890677,0.004498397000133991
2023_15_R,MEDIUM,9,0.12931611766508191,0.004498397000133991
2023_15_R,MEDIUM,16,-0.026913404050146795,0.004498397000133991
2023_15_R,MEDIUM,4,0.10579836065573488,0.004498397000133991
2023_15_R,MEDIUM,12,0.10655028373266012,0.004498397000133991
2023_15_R,MEDIUM,9,0.005008898138056871,0.004498397000133991
2023_15_R,SOFT,10,0.13489973575122927,0.005616841837763786
2023_15_R,SOFT,9,0.1159132255205996,0.005616841837763786
2023_15_R,HARD,27,0.05921412834951314,0.004221985582262278
2023_15_R,HARD,14,0.05013703360430358,0.004221985582262278
2023_15_R,HARD,9,0.17658600600457736,0.004221985582262278
2023_15_R,HARD,10,0.20892439471899685,0.004221985582262278
2023_15_R,HARD,16,0.08354628745425181,0.004221985582262278
2023_15_R,HARD,5,-0.13560163934426367,0.004221985582262278
2023_15_R,HARD,5,-0.02851316549154175,0.004221985582262278
2023_15_R,HARD,7,0.09924121779858992,0.004221985582262278
2023_15_R,HARD,10,0.11162728627557118,0.004221985582262278
2023_15_R,HARD,32,0.015888888888888217,0.004221985582262278
2023_15_R,HARD,18,0.05719146105379229,0.004221985582262278
2023_15_R,HARD,9,0.08616502732240401,0.004221985582262278
2023_15_R,HARD,14,0.07311711891201092,0.004221985582262278
2023_16_R,SOFT,10,0.13017599667342405,0.3843386173248291
2023_16_R,SOFT,13,0.13002788720713176,0.3843386173248291
2023_16_R,HARD,4,0.37946415094339037,0.33478933572769165
2023_16_R,HARD,25,0.1445738357640724,0.33478933572769165
2023_16_R,HARD,10,0.10579248907979916,0.33478933572769165
2023_16_R,HARD,16,0.15278473917868496,0.33478933572769165
2023_16_R,HARD,14,0.1106718378097015,0.33478933572769165
2023_16_R,HARD,13,0.14380091898697633,0.33478933572769165
2023_16_R,HARD,11,0.06142982436413764,0.33478933572769165
2023_16_R,HARD,23,0.05173014243141658,0.33478933572769165
2023_16_R,HARD,14,0.14136654516113506,0.33478933572769165
2023_16_R,HARD,14,0.17992564600686323,0.33478933572769165
2023_16_R,HARD,17,0.09918122116131566,0.33478933572769165
2023_16_R,HARD,12,0.10463677938082946,0.33478933572769165
2023_16_R,HARD,15,0.16818557951482618,0.33478933572769165
2023_16_R,HARD,8,0.06011837089224502,0.33478933572769165
2023_16_R,HARD,20,0.08892996044761235,0.33478933572769165
2023_16_R,HARD,16,0.05605126311523219,0.33478933572769165
2023_16_R,HARD,13,0.11122636024571969,0.33478933572769165
2023_16_R,HARD,22,0.10602994291097828,0.33478933572769165
2023_16_R,HARD,8,0.14130744098668835,0.33478933572769165
2023_16_R,HARD,8,0.06772843665768466,0.33478933572769165
2023_16_R,HARD,10,0.21641840626254244,0.33478933572769165
2023_16_R,HARD,20,0.0547676446278888,0.33478933572769165
2023_16_R,MEDIUM,5,0.2492528727479055,0.38445669412612915
2023_16_R,MEDIUM,12,0.06964741085528621,0.38445669412612915
2023_16_R,MEDIUM,14,0.1275938212730668,0.38445669412612915
2023_16_R,MEDIUM,8,0.15210722272970115,0.38445669412612915
2023_16_R,MEDIUM,5,0.20696415094340004,0.38445669412612915
2023_16_R,MEDIUM,5,0.10184624049564057,0.38445669412612915
2023_16_R,MEDIUM,13,0.1306651094098518,0.38445669412612915
2023_16_R,MEDIUM,10,0.1488147127411503,0.38445669412612915
2023_16_R,MEDIUM,16,0.1551926656375989,0.38445669412612915
2023_16_R,MEDIUM,9,0.19388818195114435,0.38445669412612915
2023_16_R,MEDIUM,18,0.07693597756878252,0.38445669412612915
2023_1_R,SOFT,13,0.16236176980913847,0.03906270116567612
2023_1_R,SOFT,16,0.11380061919504819,0.03906270116567612
2023_1_R,SOFT,10,0.18088867623604626,0.03906270116567612
2023_1_R,SOFT,5,0.25400284495021586,0.03906270116567612
2023_1_R,SOFT,8,0.1485447368421022,0.03906270116567612
2023_1_R,SOFT,9,0.1242447368420983,0.03906270116567612
2023_1_R,SOFT,13,0.2348067132818939,0.03906270116567612
2023_1_R,SOFT,4,0.13622232304899706,0.03906270116567612
2023_1_R,SOFT,5,-0.007053716766139982,0.03906270116567612
2023_1_R,SOFT,12,0.08711533848294323,0.03906270116567612
2023_1_R,SOFT,6,0.27595187969925195,0.03906270116567612
2023_1_R,SOFT,8,0.07193045112781576,0.03906270116567612
2023_1_R,SOFT,10,0.19391391174042538,0.03906270116567612
2023_1_R,SOFT,11,0.12341291866028928,0.03906270116567612
2023_1_R,SOFT,19,0.059193265051427704,0.03906270116567612
2023_1_R,SOFT,14,0.13693093308374757,0.03906270116567612
2023_1_R,HARD,12,0.10076536621273184,0.018161777406930923
2023_1_R,HARD,12,0.03391652217685447,0.018161777406930923
2023_1_R,HARD,14,0.09625175032570657,0.018161777406930923
2023_1_R,HARD,11,0.11191300168228806,0.018161777406930923
2023_1_R,HARD,23,0.06362323292000366,0.018161777406930923
2023_1_R,HARD,9,0.13107501572656757,0.018161777406930923
2023_1_R,HARD,19,0.12279230600235837,0.018161777406930923
2023_1_R,HARD,9,0.0846506191950474,0.018161777406930923
2023_1_R,HARD,15,0.03709365185114309,0.018161777406930923
2023_1_R,HARD,11,0.08809267583633505,0.018161777406930923
2023_1_R,HARD,11,0.16032200956937828,0.018161777406930923
2023_1_R,HARD,16,0.1074421761952004,0.018161777406930923
2023_1_R,HARD,4,0.050094736842106274,0.018161777406930923
2023_1_R,HARD,6,0.12896305982347003,0.018161777406930923
2023_1_R,HARD,11,0.1659947368421036,0.018161777406930923
2023_1_R,HARD,4,-0.07767669172931956,0.018161777406930923
2023_1_R,HARD,13,0.16886798560106542,0.018161777406930923
2023_1_R,HARD,5,0.1790947368421097,0.018161777406930923
2023_1_R,HARD,18,0.0770300891288815,0.018161777406930923
2023_1_R,HARD,11,0.11798727415553871,0.018161777406930923
2023_1_R,HARD,5,0.08074379344587951,0.018161777406930923
2023_1_R,HARD,16,0.08585944272445586,0.018161777406930923
2023_1_R,HARD,20,0.07848849183331837,0.018161777406930923
2023_1_R,HARD,8,0.09058521303258606,0.018161777406930923
2023_1_R,HARD,6,0.13997137917786873,0.018161777406930923
2023_1_R,HARD,24,0.08823114506256002,0.018161777406930923
2023_1_R,HARD,4,0.06339473684209818,0.018161777406930923
2023_1_R,HARD,17,0.07034092789410112,0.018161777406930923
2023_1_R,HARD,6,0.11346247877758714,0.018161777406930923
2023_1_R,MEDIUM,7,0.14168045112781297,0.03232501819729805
2023_2_R,MEDIUM,5,0.021500000000007048,0.00018064308096654713
2023_2_R,MEDIUM,7,0.02144340974211916,0.00018064308096654713
2023_2_R,MEDIUM,9,0.04252712264151081,0.00018064308096654713
2023_2_R,MEDIUM,8,-0.019488095238094656,0.00018064308096654713
2023_2_R,MEDIUM,18,0.023851393188854826,0.00018064308096654713
2023_2_R,MEDIUM,9,0.10540083798882391,0.00018064308096654713
2023_2_R,MEDIUM,11,0.04937272727273088,0.00018064308096654713
2023_2_R,MEDIUM,11,0.016519047619050334,0.00018064308096654713
2023_2_R,MEDIUM,9,-0.022002777777779092,0.00018064308096654713
2023_2_R,MEDIUM,9,-0.03969999999999887,0.00018064308096654713
2023_2_R,MEDIUM,12,0.000999999999999426,0.00018064308096654713
2023_2_R,HARD,25,0.009145574206012266,2.2053134671295993e-05
2023_2_R,HARD,5,0.08708139534883166,2.2053134671295993e-05
2023_2_R,HARD,4,0.04950000000001754,2.2053134671295993e-05
2023_2_R,HARD,22,0.008761158966325136,2.2053134671295993e-05
2023_2_R,HARD,8,0.018758816837315187,2.2053134671295993e-05
2023_2_R,HARD,21,0.005957951482481293,2.2053134671295993e-05
2023_2_R,HARD,15,0.05576924721984484,2.2053134671295993e-05
2023_2_R,HARD,11,0.025409839937024295,2.2053134671295993e-05
2023_2_R,HARD,7,-0.016642857142857088,2.2053134671295993e-05
2023_2_R,HARD,25,0.014056153846155972,2.2053134671295993e-05
2023_2_R,HARD,28,0.042322715463685545,2.2053134671295993e-05
2023_2_R,HARD,15,0.06059046909902846,2.2053134671295993e-05
2023_2_R,HARD,21,0.010723339011925154,2.2053134671295993e-05
2023_2_R,HARD,24,0.0003113043478283274,2.2053134671295993e-05
2023_2_R,HARD,21,0.012081055001606724,2.2053134671295993e-05
2023_2_R,HARD,23,0.08368986440678028,2.2053134671295993e-05
2023_2_R,SOFT,9,0.09420675675675268,0.00022609067673329264
2023_3_R,HARD,8,-0.01550086755349836,0.004302442539483309
2023_3_R,HARD,15,0.013050615874052105,0.004302442539483309
2023_3_R,HARD,5,0.031431372951661644,0.004302442539483309
2023_3_R,HARD,38,-0.01024190281898379,0.004302442539483309
2023_3_R,HARD,19,0.03682699300699359,0.004302442539483309
2023_3_R,HARD,16,0.0029762443438904455,0.004302442539483309
2023_3_R,HARD,10,0.01613326420031172,0.004302442539483309
2023_3_R,HARD,18,0.01685124649786412,0.004302442539483309
2023_3_R,HARD,16,0.002184410344598521,0.004302442539483309
2023_3_R,HARD,23,0.0028182578291283166,0.004302442539483309
2023_3_R,HARD,8,0.008005021737200578,0.004302442539483309
2023_3_R,HARD,8,0.12194473173884887,0.004302442539483309
2023_3_R,HARD,15,0.00931790761231635,0.004302442539483309
2023_3_R,HARD,23,0.0027330950684556383,0.004302442539483309
2023_3_R,HARD,35,0.0028195905057752054,0.004302442539483309
2023_3_R,MEDIUM,22,0.05906733363775958,0.02195771411061287
2023_3_R,MEDIUM,12,0.07476573426573212,0.02195771411061287
2023_3_R,SOFT,5,-0.09013846153845166,0.02053360641002655
2023_4_R,HARD,7,-0.03272268907562633,0.01925441436469555
2023_4_R,HARD,27,-0.011088951528588775,0.01925441436469555
2023_4_R,HARD,7,0.03441370128298132,0.01925441436469555
2023_4_R,HARD,14,0.026420739599714048,0.01925441436469555
2023_4_R,HARD,34,0.004735569089839215,0.01925441436469555
2023_4_R,HARD,5,0.08082216142270757,0.01925441436469555
2023_4_R,HARD,26,0.0020019507290092936,0.01925441436469555
2023_4_R,HARD,35,0.03649363488185332,0.01925441436469555
2023_4_R,HARD,15,0.009447901334822454,0.01925441436469555
